Field,DS_Category,Final_Price
ard_extinguishment_of_debt,Fundamentals,2.275
ard_impairment_of_intangibles,Fundamentals,2.275
ard_gl_from_settlement,Fundamentals,2.275
ard_income_excise_tax_exp,Fundamentals,2.275
ard_gl_on_sale_of_land_disc_op,Fundamentals,2.275
ard_investments_in_re_gross,Fundamentals,2.275
ard_buildings_and_improvements,Fundamentals,2.275
ard_land_held_for_development,Fundamentals,2.275
ard_net_re_investments,Fundamentals,2.275
ard_invest_in_re_joint_venture,Fundamentals,2.275
ard_investments_in_mkt_sec,Fundamentals,2.275
ard_mortgage_backed_investment,Fundamentals,2.275
ard_properties_held_for_sale,Fundamentals,2.275
ard_straight_line_def_rent_rec,Fundamentals,2.275
ard_deferred_costs,Fundamentals,2.275
ard_debt_lease_costs,Fundamentals,2.275
ard_accrued_rental_income,Fundamentals,2.275
ard_restricted_assets_ard,Fundamentals,2.275
ard_professional_services,Fundamentals,2.275
ard_security_deposit_liability,Fundamentals,2.275
ard_unsecured_debt,Fundamentals,2.275
ard_term_loan_unsecured,Fundamentals,2.275
ard_property_mortgage_debt,Fundamentals,2.275
ard_secured_debt,Fundamentals,2.275
ard_line_of_credit_secured,Fundamentals,2.275
ard_term_loan_secured,Fundamentals,2.275
ard_proc_from_sale_of_property,Fundamentals,2.275
ard_property_additions,Fundamentals,2.275
ard_property_improvements,Fundamentals,2.275
ard_increase_in_notes,Fundamentals,2.275
ard_decrease_in_notes,Fundamentals,2.275
ard_dec_inc_in_mortgages,Fundamentals,2.275
ard_increase_in_re_equity_int,Fundamentals,2.275
ard_decrease_in_re_equity_int,Fundamentals,2.275
ard_common_dvd_paid,Fundamentals,2.275
ard_unit_and_oth_distributions,Fundamentals,2.275
ard_preferred_dvd_paid,Fundamentals,2.275
ard_increase_in_unsecured_debt,Fundamentals,2.275
ard_decrease_in_unsecured_debt,Fundamentals,2.275
ard_increase_in_secured_debt,Fundamentals,2.275
ard_decrease_in_secured_debt,Fundamentals,2.275
ard_other_busn_operating_expn,Fundamentals,2.275
ard_repurchase_of_units,Fundamentals,2.275
ard_principal_transactions,Fundamentals,2.275
ard_net_realized_gl_on_invest,Fundamentals,2.275
ard_net_unreal_app_depr_invest,Fundamentals,2.275
ard_gain_on_sale_of_loans,Fundamentals,2.275
ard_oth_commission_and_fee_rev,Fundamentals,2.275
ard_provision_for_loan_loss,Fundamentals,2.275
ard_brokerage_clear_exch_fees,Fundamentals,2.275
ard_oth_commission_and_fees_pd,Fundamentals,2.275
ard_occupancy_facility_costs,Fundamentals,2.275
ard_amort_of_intangible_assets,Fundamentals,2.275
ard_operating_lease_assets,Fundamentals,2.275
ard_payables_to_customers,Fundamentals,2.275
ard_cash_sec_segregate_reg_pur,Fundamentals,2.275
ard_secs_borrowed,Fundamentals,2.275
ard_trading_asset_fin_instrument,Fundamentals,2.275
ard_loans_held_for_sale,Fundamentals,2.275
ard_interest_receivables,Fundamentals,2.275
ard_other_receivable,Fundamentals,2.275
ard_rec_from_broker_and_dealer,Fundamentals,2.275
ard_receivables_from_customers,Fundamentals,2.275
ard_loans_receivable_gross,Fundamentals,2.275
ard_allowance_for_loan_losses,Fundamentals,2.275
ard_loans_receivable_net,Fundamentals,2.275
ard_re_invest,Fundamentals,2.275
ard_pay_broker_dealers_clear_org,Fundamentals,2.275
ard_securities_loaned,Fundamentals,2.275
ard_fin_ins_sold_not_yet_purch,Fundamentals,2.275
ard_provision_for_loan_loss_cf,Fundamentals,2.275
ard_gl_on_retirement_of_debt,Fundamentals,2.275
ard_trading_asset,Fundamentals,2.275
ard_chg_in_mkt_sec,Fundamentals,2.275
ard_change_in_other_investment,Fundamentals,2.275
ard_decr_incr_in_loans,Fundamentals,2.275
ard_noncur_asset_railroad_busn,Fundamentals,2.275
ard_revenue_from_electric,Fundamentals,2.275
ard_revenue_from_gas,Fundamentals,2.275
ard_revenue_from_water,Fundamentals,2.275
ard_electric_product_fuel_costs,Fundamentals,2.275
ard_purchased_power_costs,Fundamentals,2.275
ard_purchased_gas_costs,Fundamentals,2.275
ard_total_fuel_exp_purchased_pwr,Fundamentals,2.275
ard_interest_exp_on_bonds,Fundamentals,2.275
ard_other_int_expenses,Fundamentals,2.275
ard_electric_plant_in_service,Fundamentals,2.275
ard_gas_plant_in_service,Fundamentals,2.275
ard_water_plant_in_service,Fundamentals,2.275
ard_common_plant_in_service,Fundamentals,2.275
ard_gross_plant_in_service_tot,Fundamentals,2.275
ard_accum_deprec_for_plant,Fundamentals,2.275
ard_net_plant_in_service_total,Fundamentals,2.275
ard_net_other_property_total,Fundamentals,2.275
ard_unrealize_app_depr_of_invest,Fundamentals,2.275
ard_total_discontinued_ops,Fundamentals,2.275
ard_investments,Fundamentals,2.275
ard_assets_from_discont_ops,Fundamentals,2.275
ard_regulatory_assets_lt,Fundamentals,2.275
ard_cash_and_due_from_banks,Fundamentals,2.275
ard_liab_assets_held_sale_st,Fundamentals,2.275
ard_non_recourse_debt,Fundamentals,2.275
ard_acc_defer_inv_tax_credits,Fundamentals,2.275
ard_asset_retire_obligation,Fundamentals,2.275
ard_regulatory_liab_lt,Fundamentals,2.275
ard_amortization_nuclear,Fundamentals,2.275
ard_change_in_restricted_cash,Fundamentals,2.275
ard_additions_to_utility_plant,Fundamentals,2.275
ard_non_utility_capital_expend,Fundamentals,2.275
ard_decommissioning_funds,Fundamentals,2.275
ard_total_revenues,Fundamentals,2.275
ard_reimbursements,Fundamentals,2.275
ard_gl_on_early_ext_debt_non_op,Fundamentals,2.275
ard_gl_on_sale_of_mkt_sec,Fundamentals,2.275
ard_impairment_of_goodwill,Fundamentals,2.275
ard_st_invest,Fundamentals,2.275
ard_contracts_in_process,Fundamentals,2.275
ard_mandatory_redeem_pfd_st,Fundamentals,2.275
ard_notes_rec_stkholders_eqy,Fundamentals,2.275
ard_sale_of_treasury_stock,Fundamentals,2.275
ard_pro_from_exer_issu_of_wrt,Fundamentals,2.275
ard_purchase_of_treasury_stock,Fundamentals,2.275
ard_bills_in_excess_of_revenues,Fundamentals,2.275
ard_customer_deposit_advances_st,Fundamentals,2.275
ard_cash_cash_equiv_end_of_per,Fundamentals,2.275
ard_income_tax_receivable,Fundamentals,2.275
ard_change_in_unbilled_revenue,Fundamentals,2.275
ard_excise_taxes,Fundamentals,2.275
ard_proceeds_from_lt_mkt_sec,Fundamentals,2.275
ard_proceeds_from_st_mkt_sec,Fundamentals,2.275
ard_purchases_of_lt_mkt_sec,Fundamentals,2.275
ard_purchases_of_st_mkt_sec,Fundamentals,2.275
ard_reimbursable_exp,Fundamentals,2.275
ard_st_borrow_cur_por_lt_debt,Fundamentals,2.275
ard_product_revenue,Fundamentals,2.275
ard_service_revenue,Fundamentals,2.275
ard_license_contract_fee_rev,Fundamentals,2.275
ard_premiums,Fundamentals,2.275
ard_finance_subsidiary_rev,Fundamentals,2.275
ard_cost_of_products_sold,Fundamentals,2.275
ard_cost_of_services,Fundamentals,2.275
ard_cost_of_license_contract_fee,Fundamentals,2.275
ard_cost_of_benefits,Fundamentals,2.275
ard_other_one_time_gains,Fundamentals,2.275
ard_medical_healthcare_costs,Fundamentals,2.275
ard_pension_postretire_ben_exp,Fundamentals,2.275
ard_gl_on_sale_of_investments,Fundamentals,2.275
ard_gl_on_sale_of_business,Fundamentals,2.275
ard_accounts_and_note_receivable,Fundamentals,2.275
ard_cur_income_tax_exp_benefit,Fundamentals,2.275
ard_deferred_inc_tax_exp_ben,Fundamentals,2.275
ard_net_inc_avail_com_shrhldr,Fundamentals,2.275
ard_finance_receivables,Fundamentals,2.275
ard_notes_receivable_trade_st,Fundamentals,2.275
ard_note_rec_aff_nontrade_st,Fundamentals,2.275
ard_other_receivables_st,Fundamentals,2.275
ard_due_from_parties_aff_st,Fundamentals,2.275
ard_total_cur_assets,Fundamentals,2.275
ard_due_from_parties_aff_lt,Fundamentals,2.275
ard_prepaid_expenses_lt,Fundamentals,2.275
ard_deferred_expenses_st,Fundamentals,2.275
ard_acct_pay_affil_nontrade,Fundamentals,2.275
ard_total_current_liabilities,Fundamentals,2.275
ard_lines_of_credit_lt,Fundamentals,2.275
ard_customer_deposits_advance_lt,Fundamentals,2.275
ard_litigation_reserve,Fundamentals,2.275
ard_tot_liab_and_shareholder_eqy,Fundamentals,2.275
ard_share_issued_and_outstanding,Fundamentals,2.275
ard_net_inc_from_continuing_op,Fundamentals,2.275
ard_amort_of_debt_discount,Fundamentals,2.275
ard_extraordinary_items_cf,Fundamentals,2.275
ard_write_offs,Fundamentals,2.275
ard_chg_oth_assets_liab,Fundamentals,2.275
ard_change_in_notes_receivable,Fundamentals,2.275
ard_change_in_deposits,Fundamentals,2.275
ard_chg_in_oth_cur_assets_liab,Fundamentals,2.275
ard_discontinued_ops_investing,Fundamentals,2.275
ard_issuance_of_preferred_stk,Fundamentals,2.275
ard_repurchase_preferred_stk,Fundamentals,2.275
ard_discontinued_ops_financing,Fundamentals,2.275
ard_other_cost_of_revenues,Fundamentals,2.275
ard_accrued_environment_costs_st,Fundamentals,2.275
ard_acc_environmental_costs_lt,Fundamentals,2.275
ard_deferred_expenses_lt,Fundamentals,2.275
ard_oth_operating_inc_exp_net,Fundamentals,2.275
ard_oth_non_oper_inc_exp_net,Fundamentals,2.275
ard_basic_dil_eps_bef_xo_items,Fundamentals,2.275
ard_gl_on_sale_of_inv_mkt_sec,Fundamentals,2.275
ard_cash_cash_equiv_beg_of_per,Fundamentals,2.275
ard_gross_prem_written_nonlife,Fundamentals,2.275
ard_net_premiums_written_nl,Fundamentals,2.275
ard_net_premiums_earn_non_life,Fundamentals,2.275
ard_gross_premium_written_life,Fundamentals,2.275
ard_net_premiums_written_life,Fundamentals,2.275
ard_net_premiums_earned_life,Fundamentals,2.275
ard_investment_income_net,Fundamentals,2.275
ard_re_income,Fundamentals,2.275
ard_policy_charges_and_fees,Fundamentals,2.275
ard_management_fee_revenue,Fundamentals,2.275
ard_realized_capital_gains_loss,Fundamentals,2.275
ard_derivative_gains_losses,Fundamentals,2.275
ard_corporate_expenses,Fundamentals,2.275
ard_sale_purchase_subsidiary,Fundamentals,2.275
ard_extinguishment_of_debt_gl,Fundamentals,2.275
ard_current_income_taxes,Fundamentals,2.275
ard_fixed_inc_avail_for_sale,Fundamentals,2.275
ard_fixed_income_trading,Fundamentals,2.275
ard_fixed_inc_held_to_maturity,Fundamentals,2.275
ard_fixed_income,Fundamentals,2.275
ard_noncur_other_busn_total,Fundamentals,2.275
ard_loans,Fundamentals,2.275
ard_policy_loans,Fundamentals,2.275
ard_mortgages,Fundamentals,2.275
ard_equity_sec_avail_for_sale,Fundamentals,2.275
ard_equity_securities_trading,Fundamentals,2.275
ard_equity_securities,Fundamentals,2.275
ard_preferred_securities,Fundamentals,2.275
ard_other_investments,Fundamentals,2.275
ard_accrued_investment_income,Fundamentals,2.275
ard_premiums_receivable_net,Fundamentals,2.275
ard_reinsur_recoverables_net,Fundamentals,2.275
ard_other_receivable_net,Fundamentals,2.275
ard_prepaid_premiums,Fundamentals,2.275
ard_value_of_insur_in_force,Fundamentals,2.275
ard_value_of_business_acquired,Fundamentals,2.275
ard_separate_accounts,Fundamentals,2.275
ard_loss_and_loss_adjustments,Fundamentals,2.275
ard_claims_and_losses,Fundamentals,2.275
ard_unpaid_claims,Fundamentals,2.275
ard_policy_claims,Fundamentals,2.275
ard_unearned_premiums,Fundamentals,2.275
ard_policyholder_deposits,Fundamentals,2.275
ard_future_policy_benefits,Fundamentals,2.275
ard_other_policyholder_funds,Fundamentals,2.275
ard_separate_accounts_reserves,Fundamentals,2.275
ard_other_accruals,Fundamentals,2.275
ard_st_debt,Fundamentals,2.275
ard_brokerage_funds,Fundamentals,2.275
ard_borrow_lt,Fundamentals,2.275
ard_debentures,Fundamentals,2.275
ard_intang_assets_railroad_busn,Fundamentals,2.275
ard_amort_of_def_policy_acq_cost,Fundamentals,2.275
ard_realized_gains_losses,Fundamentals,2.275
ard_change_in_premium_receivable,Fundamentals,2.275
ard_chg_in_reinsur_recoverable,Fundamentals,2.275
ard_reserves,Fundamentals,2.275
ard_change_in_unearned_premium,Fundamentals,2.275
ard_loss_and_loss_adjust_exp,Fundamentals,2.275
ard_sale_of_fixed_assets,Fundamentals,2.275
ard_purchase_of_fixed_assets,Fundamentals,2.275
ard_sales_of_eqy_investments,Fundamentals,2.275
ard_sales_for_fixed_inc_invest,Fundamentals,2.275
ard_mty_of_fixed_income_invest,Fundamentals,2.275
ard_sales_of_other_investments,Fundamentals,2.275
ard_maturity_of_oth_investment,Fundamentals,2.275
ard_purchase_of_equity_invest,Fundamentals,2.275
ard_purch_of_fixed_inc_invest,Fundamentals,2.275
ard_purchases_of_other_invest,Fundamentals,2.275
ard_repayment_of_capital_lease,Fundamentals,2.275
ard_minority_int_distributions,Fundamentals,2.275
ard_interest_received,Fundamentals,2.275
ard_taxes_received,Fundamentals,2.275
ard_treasury_stock_acquired,Fundamentals,2.275
ard_electric_sales_residential,FundamentalsIndustrySpecific,1.742
ard_electric_sales_commercial,FundamentalsIndustrySpecific,1.742
ard_electric_sales_industrial,FundamentalsIndustrySpecific,1.742
ard_electric_sales_other,FundamentalsIndustrySpecific,1.742
ard_total_electric_sales_retail,FundamentalsIndustrySpecific,1.742
ard_tot_electric_sales_wholesale,FundamentalsIndustrySpecific,1.742
ard_electric_revenue_industrial,FundamentalsIndustrySpecific,1.742
ard_electric_revenue_other,FundamentalsIndustrySpecific,1.742
ard_total_electric_rev_retail,FundamentalsIndustrySpecific,1.742
ard_total_electric_rev_wholesale,FundamentalsIndustrySpecific,1.742
ard_gas_sales_residential,FundamentalsIndustrySpecific,1.742
ard_gas_sales_commercial,FundamentalsIndustrySpecific,1.742
ard_gas_sales_industrial,FundamentalsIndustrySpecific,1.742
ard_gas_sales_interruptible,FundamentalsIndustrySpecific,1.742
ard_gas_sales_transportation,FundamentalsIndustrySpecific,1.742
ard_gas_revenue_residential,FundamentalsIndustrySpecific,1.742
ard_gas_revenue_commercial,FundamentalsIndustrySpecific,1.742
ard_gas_revenue_industrial,FundamentalsIndustrySpecific,1.742
ard_gas_revenue_interruptible,FundamentalsIndustrySpecific,1.742
ard_gas_revenue_transportation,FundamentalsIndustrySpecific,1.742
ard_fuel_and_purchased_energy,Fundamentals,2.275
ard_notes_receivable_st,Fundamentals,2.275
ard_risk_mgmt_assets,Fundamentals,2.275
ard_derivative_asset_lt,Fundamentals,2.275
ard_assets_held_for_sale_lt,Fundamentals,2.275
ard_tier1_capital_ratio,FundamentalsIndustrySpecific,1.742
ard_customer_deposits_lt,Fundamentals,2.275
ard_tot_cap_risk_based_cap_pct,FundamentalsIndustrySpecific,1.742
ard_accrued_interest,Fundamentals,2.275
ard_notional_amt_of_derivatives,Fundamentals,2.275
ard_change_in_deferred_costs,Fundamentals,2.275
ard_swaps,Fundamentals,2.275
ard_commitments,Fundamentals,2.275
ard_net_incr_decr_unsec_debt,Fundamentals,2.275
ard_net_incr_decr_in_secure_debt,Fundamentals,2.275
ard_gross_charge_offs,Fundamentals,2.275
ard_accrued_inc,Fundamentals,2.275
ard_amort_of_fin_costs_cf,Fundamentals,2.275
ard_increase_in_preferred_stk,Fundamentals,2.275
ard_other_liabilities,Fundamentals,2.275
ard_contributions_from_min_int,Fundamentals,2.275
ard_decr_incr_in_re_equity_int,Fundamentals,2.275
ard_net_property,Fundamentals,2.275
ard_due_to_affiliates,Fundamentals,2.275
ard_change_in_due_from_affiliate,Fundamentals,2.275
ard_energy_revenues_world,FundamentalsIndustrySpecific,1.742
ard_energy_production_cost_world,FundamentalsIndustrySpecific,1.742
ard_exploration_expense,Fundamentals,2.275
ard_energy_dd&a_world,FundamentalsIndustrySpecific,1.742
ard_energy_other_exp_world,FundamentalsIndustrySpecific,1.742
ard_energy_income_tax_world,FundamentalsIndustrySpecific,1.742
ard_energy_other_income_world,FundamentalsIndustrySpecific,1.742
ard_energy_results_oper_world,FundamentalsIndustrySpecific,1.742
ard_energy_revenues_namr,FundamentalsIndustrySpecific,1.742
ard_energy_product_costs_namr,FundamentalsIndustrySpecific,1.742
ard_enrgy_exploration_exp_namr,FundamentalsIndustrySpecific,1.742
ard_energy_dd&a_namr,FundamentalsIndustrySpecific,1.742
ard_energy_other_exp_namr,FundamentalsIndustrySpecific,1.742
ard_energy_income_tax_namr,FundamentalsIndustrySpecific,1.742
ard_energy_other_income_namr,FundamentalsIndustrySpecific,1.742
ard_energy_results_oper_namr,FundamentalsIndustrySpecific,1.742
ard_energy_revenues_lamr,FundamentalsIndustrySpecific,1.742
ard_energy_product_costs_lamr,FundamentalsIndustrySpecific,1.742
ard_enrgy_exploration_exp_lamr,FundamentalsIndustrySpecific,1.742
ard_energy_dd&a_lamr,FundamentalsIndustrySpecific,1.742
ard_energy_other_exp_lamr,FundamentalsIndustrySpecific,1.742
ard_energy_income_tax_lamr,FundamentalsIndustrySpecific,1.742
ard_energy_results_oper_lamr,FundamentalsIndustrySpecific,1.742
ard_energy_revenues_europe,FundamentalsIndustrySpecific,1.742
ard_energy_production_costs_eur,FundamentalsIndustrySpecific,1.742
ard_enrgy_exploration_exp_europe,FundamentalsIndustrySpecific,1.742
ard_energy_dd&a_europe,FundamentalsIndustrySpecific,1.742
ard_energy_other_exp_europe,FundamentalsIndustrySpecific,1.742
ard_energy_income_tax_europe,FundamentalsIndustrySpecific,1.742
ard_energy_other_income_europe,FundamentalsIndustrySpecific,1.742
ard_energy_results_oper_europe,FundamentalsIndustrySpecific,1.742
ard_energy_revenues_africa,FundamentalsIndustrySpecific,1.742
ard_energy_product_costs_africa,FundamentalsIndustrySpecific,1.742
ard_enrgy_exploration_exp_africa,FundamentalsIndustrySpecific,1.742
ard_energy_dd&a_africa,FundamentalsIndustrySpecific,1.742
ard_energy_other_exp_africa,FundamentalsIndustrySpecific,1.742
ard_energy_income_tax_africa,FundamentalsIndustrySpecific,1.742
ard_energy_other_income_africa,FundamentalsIndustrySpecific,1.742
ard_energy_results_oper_africa,FundamentalsIndustrySpecific,1.742
ard_energy_revenuess_mideast,FundamentalsIndustrySpecific,1.742
ard_energy_product_cost_mideast,FundamentalsIndustrySpecific,1.742
ard_energy_explor_exp_mideast,FundamentalsIndustrySpecific,1.742
ard_energy_dd&a_mideast,FundamentalsIndustrySpecific,1.742
ard_energy_other_exp_mideast,FundamentalsIndustrySpecific,1.742
ard_energy_income_tax_mideast,FundamentalsIndustrySpecific,1.742
ard_energy_result_oper_mideast,FundamentalsIndustrySpecific,1.742
ard_energy_revenues_asia,FundamentalsIndustrySpecific,1.742
ard_energy_product_costs_asia,FundamentalsIndustrySpecific,1.742
ard_enrgy_exploration_exp_asia,FundamentalsIndustrySpecific,1.742
ard_energy_dd&a_asia,FundamentalsIndustrySpecific,1.742
ard_energy_other_exp_asia,FundamentalsIndustrySpecific,1.742
ard_energy_income_tax_asia,FundamentalsIndustrySpecific,1.742
ard_energy_other_income_asia,FundamentalsIndustrySpecific,1.742
ard_energy_results_oper_asia,FundamentalsIndustrySpecific,1.742
ard_enrgy_proved_prop_acq_cost,FundamentalsIndustrySpecific,1.742
ard_energy_unprove_prop_acq_cost,FundamentalsIndustrySpecific,1.742
ard_energy_exploration_cost,FundamentalsIndustrySpecific,1.742
ard_energy_dev_costs,FundamentalsIndustrySpecific,1.742
ard_energy_misc_costs,FundamentalsIndustrySpecific,1.742
ard_energy_costs_incurred,FundamentalsIndustrySpecific,1.742
ard_energy_dcf_inflows,FundamentalsIndustrySpecific,1.742
ard_energy_dcf_production_cost,FundamentalsIndustrySpecific,1.742
